id,name,genre,keywords,overview,cast,feature,poster,backdrop,rating,year_aired
18165,The Vampire Diaries,Drama Sci-Fi & Fantasy,witch based on novel or book love triangle vampire supernatural eternal youth werewolf supernatural creature doppelgänger eternal love interspecies romance based on young adult novel,"The story of two vampire brothers obsessed with the same girl, who bears a striking resemblance to the beautiful but ruthless vampire they knew and loved in 1864.",Ian Somerhalder Candice King Kat Graham Paul Wesley Zach Roerig,drama scifi  fantasy ian somerhalder candice king kat graham paul wesley zach roerig witch based on novel or book love triangle vampire supernatural eternal youth werewolf supernatural creature doppelgänger eternal love interspecies romance based on young adult novel the story of two vampire brothers obsessed with the same girl who bears a striking resemblance to the beautiful but ruthless vampire they knew and loved in 1864,https://image.tmdb.org/t/p/w500/lcGQaSrWkkxGuh0JJqyN2TkuNqb.jpg,https://image.tmdb.org/t/p/w500/cJYLon9ejKJV7ua03ab8Tj9u067.jpg,4.15,2009.0
128839,La Brea,Drama Sci-Fi & Fantasy Action & Adventure,alternate dimension,"An epic adventure begins when a massive sinkhole opens in the middle of Los Angeles, pulling hundreds of people and buildings into its depths. Those who fell in find themselves in a mysterious and dangerous primeval land, where they have no choice but to band together to survive. Meanwhile, the rest of the world desperately seeks to understand what happened. In the search for answers, one family torn apart by this disaster will have to unlock the secrets of this inexplicable event to find a way back to each other.",Natalie Zea Nicholas Gonzalez Zyra Gorecki Eoin Macken Jack Martin,drama scifi  fantasy action  adventure natalie zea nicholas gonzalez zyra gorecki eoin macken jack martin alternate dimension an epic adventure begins when a massive sinkhole opens in the middle of los angeles pulling hundreds of people and buildings into its depths those who fell in find themselves in a mysterious and dangerous primeval land where they have no choice but to band together to survive meanwhile the rest of the world desperately seeks to understand what happened in the search for answers one family torn apart by this disaster will have to unlock the secrets of this inexplicable event to find a way back to each other,https://image.tmdb.org/t/p/w500/wEo5pzSZ3MF4EzNvY2R1OZNX266.jpg,https://image.tmdb.org/t/p/w500/qhaPuyznsxb13wSQbpqSDqtNuX8.jpg,3.7,2021.0
5920,The Mentalist,Crime Drama Mystery,california con man cop serial killer criminal investigation forensic psychology criminal consultant police procedural,"Patrick Jane, a former celebrity psychic medium, uses his razor sharp skills of observation and expertise at ""reading"" people to solve serious crimes with the California Bureau of Investigation.",Robin Tunney Simon Baker Tim Kang Josie Loren Rockmond Dunbar,crime drama mystery robin tunney simon baker tim kang josie loren rockmond dunbar california con man cop serial killer criminal investigation forensic psychology criminal consultant police procedural patrick jane a former celebrity psychic medium uses his razor sharp skills of observation and expertise at reading people to solve serious crimes with the california bureau of investigation,https://image.tmdb.org/t/p/w500/acYXu4KaDj1NIkMgObnhe4C4a0T.jpg,https://image.tmdb.org/t/p/w500/rJFqKcmMSttdNP58l0dVzY2NcTA.jpg,4.2,2008.0
1408,House,Drama Mystery,drug addiction medicine misanthrophy hospital doctor patient medical drama,"Dr. Gregory House, a drug-addicted, unconventional, misanthropic medical genius, leads a team of diagnosticians at the fictional Princeton–Plainsboro Teaching Hospital in New Jersey.",Robert Sean Leonard Odette Annable Omar Epps Hugh Laurie Peter Jacobson,drama mystery robert sean leonard odette annable omar epps hugh laurie peter jacobson drug addiction medicine misanthrophy hospital doctor patient medical drama dr gregory house a drugaddicted unconventional misanthropic medical genius leads a team of diagnosticians at the fictional princetonplainsboro teaching hospital in new jersey,https://image.tmdb.org/t/p/w500/iwgOYLcWpJq2ndnwigQlYO9vhSA.jpg,https://image.tmdb.org/t/p/w500/r9t9lblyPfudl0LV0Ujg1nXdKyW.jpg,4.3,2004.0
94997,House of the Dragon,Sci-Fi & Fantasy Drama Action & Adventure,based on novel or book giant monster knight dragon king fantasy world,"The Targaryen dynasty is at the absolute apex of its power, with more than 15 dragons under their yoke. Most empires crumble from such heights. In the case of the Targaryens, their slow fall begins when King Viserys breaks with a century of tradition by naming his daughter Rhaenyra heir to the Iron Throne. But when Viserys later fathers a son, the court is shocked when Rhaenyra retains her status as his heir, and seeds of division sow friction across the realm.",Olivia Cooke Rhys Ifans Paddy Considine Emma D'Arcy Matt Smith,scifi  fantasy drama action  adventure olivia cooke rhys ifans paddy considine emma darcy matt smith based on novel or book giant monster knight dragon king fantasy world the targaryen dynasty is at the absolute apex of its power with more than 15 dragons under their yoke most empires crumble from such heights in the case of the targaryens their slow fall begins when king viserys breaks with a century of tradition by naming his daughter rhaenyra heir to the iron throne but when viserys later fathers a son the court is shocked when rhaenyra retains her status as his heir and seeds of division sow friction across the realm,https://image.tmdb.org/t/p/w500/1X4h40fcB4WWUmIBK0auT4zRBAV.jpg,https://image.tmdb.org/t/p/w500/vXpeJJs1z8OKC88CNJX9O9QOhtr.jpg,4.25,2022.0
1911,Bones,Crime Drama,"washington dc, usa fbi crime lab forensic science murder investigation crime investigation forensic archaeology","Dr. Temperance Brennan and her colleagues at the Jeffersonian's Medico-Legal Lab assist Special Agent Seeley Booth with murder investigations when the remains are so badly decomposed, burned or destroyed that the standard identification methods are useless.",Emily Deschanel Michaela Conlin T.J. Thyne David Boreanaz Tamara Taylor,crime drama emily deschanel michaela conlin tj thyne david boreanaz tamara taylor washington dc usa fbi crime lab forensic science murder investigation crime investigation forensic archaeology dr temperance brennan and her colleagues at the jeffersonians medicolegal lab assist special agent seeley booth with murder investigations when the remains are so badly decomposed burned or destroyed that the standard identification methods are useless,https://image.tmdb.org/t/p/w500/eyTu5c8LniVciRZIOSHTvvkkgJa.jpg,https://image.tmdb.org/t/p/w500/e9n87p3Ax67spq3eUgLB6rjIEow.jpg,4.15,2005.0
106541,The Witcher: Blood Origin,Action & Adventure Sci-Fi & Fantasy,based on novel or book fantasy world,"More than a thousand years before the world of The Witcher, seven outcasts in the elven world unite in a blood quest against an unstoppable power.",Michelle Yeoh Minnie Driver Jacob Collins-Levy Mirren Mack Francesca Mills,action  adventure scifi  fantasy michelle yeoh minnie driver jacob collinslevy mirren mack francesca mills based on novel or book fantasy world more than a thousand years before the world of the witcher seven outcasts in the elven world unite in a blood quest against an unstoppable power,https://image.tmdb.org/t/p/w500/vpfJK9F0UJNcAIIeC42oJyKMnZQ.jpg,https://image.tmdb.org/t/p/w500/hoVuI69nygLQBJ4FqgRKnukDeKt.jpg,3.5,2022.0
1668,Friends,Comedy Drama,"new york city friendship roommate cafe group of friends manhattan, new york city sitcom young adult searching for love mid-20s apartment best friends","Six young people from New York City, on their own and struggling to survive in the real world, find the companionship, comfort and support they get from each other to be the perfect antidote to the pressures of life.",Jennifer Aniston Lisa Kudrow Courteney Cox Matthew Perry David Schwimmer,comedy drama jennifer aniston lisa kudrow courteney cox matthew perry david schwimmer new york city friendship roommate cafe group of friends manhattan new york city sitcom young adult searching for love mid20s apartment best friends six young people from new york city on their own and struggling to survive in the real world find the companionship comfort and support they get from each other to be the perfect antidote to the pressures of life,https://image.tmdb.org/t/p/w500/f496cm9enuEsZkSPzCwnTESEK5s.jpg,https://image.tmdb.org/t/p/w500/l0qVZIpXtIo7km9u5Yqh0nKPOr5.jpg,4.25,1994.0
1900,LIVE with Kelly and Ryan,Talk,talk show talk,"A morning talk show with A-list celebrity guests, top-notch performances and one-of-a-kind segments that are unrivaled on daytime television, plus spontaneous, hilarious and unpredictable talk.",Ryan Seacrest Kelly Ripa,talk ryan seacrest kelly ripa talk show talk a morning talk show with alist celebrity guests topnotch performances and oneofakind segments that are unrivaled on daytime television plus spontaneous hilarious and unpredictable talk,https://image.tmdb.org/t/p/w500/hBkyypWN3EcOzkozatiCm5VeaG.jpg,https://image.tmdb.org/t/p/w500/ttvojTMgaIN7U8gqB5LlNqO4vPN.jpg,2.7,1988.0
71728,Young Sheldon,Comedy,prequel school sibling family kid genius,"The early life of child genius Sheldon Cooper, later seen in The Big Bang Theory.",Raegan Revord Jim Parsons Emily Osment Iain Armitage Annie Potts,comedy raegan revord jim parsons emily osment iain armitage annie potts prequel school sibling family kid genius the early life of child genius sheldon cooper later seen in the big bang theory,https://image.tmdb.org/t/p/w500/5Gf83qYgLY8Qivn7jpv5nxxZPu6.jpg,https://image.tmdb.org/t/p/w500/fXRgyxFxT3SG45fDqUODDRNE9IJ.jpg,,2017.0
2691,Two and a Half Men,Comedy Drama,california sibling relationship composer roommate evil mother malibu advertising drinking beach house casual sex sitcom living with sibling set in one room rich brother,A hedonistic jingle writer's free-wheeling life comes to an abrupt halt when his brother and 10-year-old nephew move into his beach-front house.,Jon Cryer Ashton Kutcher Conchata Ferrell Amber Tamblyn,comedy drama jon cryer ashton kutcher conchata ferrell amber tamblyn california sibling relationship composer roommate evil mother malibu advertising drinking beach house casual sex sitcom living with sibling set in one room rich brother a hedonistic jingle writers freewheeling life comes to an abrupt halt when his brother and 10yearold nephew move into his beachfront house,https://image.tmdb.org/t/p/w500/A9QDK4OWpv41W27kCv0LXe30k9S.jpg,https://image.tmdb.org/t/p/w500/5SQaNc5loVTrx1cDBnB72ewXLPp.jpg,4.05,2003.0
